2025-07-06 12:55:26 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 12:55:50 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: f92e3178-b254-40c0-b66a-055dc4f143bd
2025-07-06 12:55:50 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:198 | 成功准备了 3 个页面元素数据
2025-07-06 12:55:50 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:117 | 页面分析结果已保存到数据库，ID: 975bee76-d370-4617-9f73-2ee132aa329c
2025-07-06 12:55:50 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.05秒
2025-07-06 12:55:50 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 975bee76-d370-4617-9f73-2ee132aa329c
2025-07-06 12:55:50 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:00:35 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:00:35 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:00:35 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:00:35 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:00:35 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:00:45 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 前端显示测试页面, 元素数量: 1
2025-07-06 13:00:45 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 前端显示测试页面
2025-07-06 13:00:45 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:00:45 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:00:45 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:00:45 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: 3925b118-e82c-4f94-9f97-942c8599e754
2025-07-06 13:00:45 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:198 | 成功准备了 1 个页面元素数据
2025-07-06 13:00:45 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:117 | 页面分析结果已保存到数据库，ID: 6ed33975-c67c-4c96-bb1e-2b445f25dc63
2025-07-06 13:00:45 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.02秒
2025-07-06 13:00:45 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 6ed33975-c67c-4c96-bb1e-2b445f25dc63
2025-07-06 13:00:45 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:10:28 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:10:28 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:10:28 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:10:28 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:10:28 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:11:28 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 禅道项目管理软件官网首页, 元素数量: 8
2025-07-06 13:11:28 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 禅道项目管理软件官网首页
2025-07-06 13:11:28 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:11:28 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:11:28 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:11:28 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: bcea5f40-29e1-4931-a786-8f14b2883e49
2025-07-06 13:11:28 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:198 | 成功准备了 8 个页面元素数据
2025-07-06 13:11:28 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:117 | 页面分析结果已保存到数据库，ID: aace0334-d2e9-453b-a1b8-0fad74594680
2025-07-06 13:11:28 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.02秒
2025-07-06 13:11:28 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: aace0334-d2e9-453b-a1b8-0fad74594680
2025-07-06 13:11:28 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:44:43 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:44:43 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:44:43 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:44:43 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:44:43 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:45:08 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 测试分析进度显示页面, 元素数量: 4
2025-07-06 13:45:08 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 测试分析进度显示页面
2025-07-06 13:45:08 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:45:08 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: 15f62909-9e8b-453a-8b26-77684903154e
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:104 | 找到现有processing记录，更新记录ID: 5acdedbe-9816-48d8-aec9-e7d6526088c1
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:259 | 成功准备了 4 个页面元素数据
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:141 | 页面分析结果已更新到数据库，ID: 5acdedbe-9816-48d8-aec9-e7d6526088c1
2025-07-06 13:45:08 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.02秒
2025-07-06 13:45:08 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 5acdedbe-9816-48d8-aec9-e7d6526088c1
2025-07-06 13:45:08 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:46:29 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:46:29 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:46:29 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:46:29 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:46:29 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:47:25 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 禅道项目管理软件官网首页, 元素数量: 8
2025-07-06 13:47:25 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 禅道项目管理软件官网首页
2025-07-06 13:47:25 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:47:25 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: 0c62ddf0-4a5d-498a-a037-83765a1e2bfc
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:104 | 找到现有processing记录，更新记录ID: 3d04fa2c-abd0-41d2-8f3a-c1404bdc5f55
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:259 | 成功准备了 8 个页面元素数据
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:141 | 页面分析结果已更新到数据库，ID: 3d04fa2c-abd0-41d2-8f3a-c1404bdc5f55
2025-07-06 13:47:25 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.01秒
2025-07-06 13:47:25 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 3d04fa2c-abd0-41d2-8f3a-c1404bdc5f55
2025-07-06 13:47:25 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:53:11 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:53:11 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:53:11 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:53:11 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:53:11 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:53:32 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 测试进度修复页面, 元素数量: 3
2025-07-06 13:53:32 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 测试进度修复页面
2025-07-06 13:53:32 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:53:32 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: 9ba34d0f-b17f-4298-98cb-0cf8a9056457
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:104 | 找到现有processing记录，更新记录ID: 13f5ec5e-a4f2-4f1a-bbff-e1ebc9dc2f90
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:259 | 成功准备了 3 个页面元素数据
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:141 | 页面分析结果已更新到数据库，ID: 13f5ec5e-a4f2-4f1a-bbff-e1ebc9dc2f90
2025-07-06 13:53:32 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.02秒
2025-07-06 13:53:32 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 13f5ec5e-a4f2-4f1a-bbff-e1ebc9dc2f90
2025-07-06 13:53:32 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 13:54:12 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 13:54:12 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 13:54:12 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 13:54:12 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 13:54:12 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 13:54:58 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 禅道项目管理软件官网首页, 元素数量: 8
2025-07-06 13:54:58 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 禅道项目管理软件官网首页
2025-07-06 13:54:58 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 13:54:58 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: 03673b90-c548-4835-bf1b-ad1e42fed1e0
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:104 | 找到现有processing记录，更新记录ID: 21d9af63-721e-4e5d-b878-d8496c4fd678
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:259 | 成功准备了 8 个页面元素数据
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:141 | 页面分析结果已更新到数据库，ID: 21d9af63-721e-4e5d-b878-d8496c4fd678
2025-07-06 13:54:58 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.02秒
2025-07-06 13:54:58 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:81 | 页面分析结果存储完成，存储ID: 21d9af63-721e-4e5d-b878-d8496c4fd678
2025-07-06 13:54:58 | INFO     | app.agents.factory:clear_registered_agents:395 | 已清空智能体注册记录
2025-07-06 14:01:25 | INFO     | app.core.agents.collector:__init__:38 | web流式响应收集器初始化完成
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_web_agents:205 | 开始注册Web平台智能体...
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 图片分析智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 页面分析智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML生成智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: YAML脚本执行智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright代码生成智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: Playwright执行智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: 脚本数据库保存智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_agent:187 | 注册智能体成功: page_analysis_storage
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_web_agents:266 | Web平台智能体注册完成，共注册 8 个智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:register_stream_collector:351 | 流式响应收集器注册成功
2025-07-06 14:01:25 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析智能体 智能体 (ID: page_analyzer)
2025-07-06 14:01:25 | INFO     | app.agents.web.page_analyzer:__init__:47 | 页面分析智能体初始化完成
2025-07-06 14:01:25 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: 页面分析智能体
2025-07-06 14:01:25 | INFO     | app.agents.factory:create_assistant_agent:106 | 创建 AssistantAgent: ui_expert (模型: LLModel.QWENVL)
2025-07-06 14:02:16 | INFO     | app.agents.web.page_analyzer:_parse_analysis_result:169 | 成功解析新格式JSON - 页面: 禅道项目管理软件官网首页, 元素数量: 8
2025-07-06 14:02:16 | INFO     | app.agents.web.page_analyzer:_send_to_storage_agent:565 | 已发送分析结果到存储智能体，页面: 禅道项目管理软件官网首页
2025-07-06 14:02:16 | INFO     | app.core.agents.base:__init__:38 | 初始化 页面分析存储智能体 智能体 (ID: page_analysis_storage)
2025-07-06 14:02:16 | INFO     | app.agents.web.page_element_data_storage_agent:__init__:40 | 页面分析存储智能体初始化完成
2025-07-06 14:02:16 | INFO     | app.agents.factory:create_agent:141 | 创建智能体: page_analysis_storage
2025-07-06 14:02:16 | INFO     | app.agents.web.page_element_data_storage_agent:handle_message:46 | 收到页面分析存储请求，会话ID: d4461432-6441-4002-b2b5-574d8538804f
2025-07-06 14:02:16 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:104 | 找到现有processing记录，更新记录ID: e9a3d3c3-db04-4574-8359-8aeeb1e6f97f
2025-07-06 14:02:16 | INFO     | app.agents.web.page_element_data_storage_agent:_prepare_elements_data:259 | 成功准备了 8 个页面元素数据
2025-07-06 14:02:16 | INFO     | app.agents.web.page_element_data_storage_agent:_save_page_analysis_to_database:141 | 页面分析结果已更新到数据库，ID: e9a3d3c3-db04-4574-8359-8aeeb1e6f97f
2025-07-06 14:02:16 | INFO     | app.core.agents.base:end_performance_monitoring:179 | [页面分析存储智能体] operation 耗时: 0.03秒
